time,latitude,longitude,depth,rms,mag_Mw,days_since_last_event,events_last_30_days,events_last_90_days,avg_mag_last_30_days,avg_mag_last_90_days,max_mag_last_30_days,max_mag_last_90_days,distance_from_cairo_km,mag_category_3classes,depth_category_3classes
2007-11-20 23:21:02+00:00,31.68,35.59,5,0.89,2.87,0,30,90,4.313333333,4.028888889,5.3,5.5,453.6180695,0,0
2007-11-23 22:19:54+00:00,31.86,34.94,11,0.89,4.77,2,30,90,4.313333333,4.046666667,5.3,5.5,406.8237199,2,1
2007-12-02 07:38:14.100000+00:00,31.669,35.544,10,0.89,3.55,8,30,90,4.296666667,4.056666667,5.3,5.5,449.1287693,1,0
2007-12-07 15:27:59.130000+00:00,28.695,33.263,35,1.15,4.345,5,30,90,4.293333333,4.051111111,5.3,5.5,247.1901772,1,2
2007-12-11 08:38:08.900000+00:00,28.84,34.87,1,0.89,4.14,3,30,90,4.28,4.045555556,5.3,5.5,376.52046,1,0
2008-04-04 14:05:17.700000+00:00,28.72,35.07,1,0.89,4.77,115,30,90,4.3,4.05,5.3,5.5,399.6042453,2,0
2008-05-19 08:56:23.490000+00:00,28.526,33.207,15,0.89,3.4,44,30,90,4.283333333,4.045555556,5.3,5.5,255.054328,0,1
2008-05-29 06:10:44.300000+00:00,27.56,33.28,31,0.89,4.031,9,30,90,4.273333333,4.043333333,5.3,5.5,340.5598519,1,2
2008-05-29 07:16:13+00:00,27.29,34.34,10,0.89,4.249,0,30,90,4.263333333,4.041111111,5.3,5.5,430.6927976,1,0
2008-06-21 17:59:46.950000+00:00,29.782,30.637,6.2,0.89,4.467,23,30,90,4.26,4.043333333,5.3,5.5,64.66090985,1,0
2008-09-10 01:58:25.200000+00:00,27.78,33.15,5,0.89,3.922,80,30,90,4.23,4.04,5.3,5.5,313.2211786,1,0
2008-10-23 01:52:47.190000+00:00,26.902,34.712,10,1.4,4.6,42,30,90,4.193333333,4.053333333,4.9,5.5,487.3279076,2,0
2011-02-20 04:52:37.890000+00:00,28.031,34.129,10,1.05,4.6,0,30,90,4.203333333,4.066666667,4.9,5.5,359.4733881,2,0
2011-06-22 23:43:15.480000+00:00,26.802,34.994,10,1.14,4.685,122,30,90,4.196666667,4.086666667,4.9,5.5,514.7680142,2,0
2011-11-19 07:12:15.670000+00:00,27.768,34.077,10,1.12,4.855,149,30,90,4.196666667,4.103333333,4.9,5.5,374.8909722,2,0
2012-01-30 17:04:28.770000+00:00,27.787,33.985,28.4,0.9,4.94,72,30,90,4.216666667,4.118888889,4.9,5.5,366.8698766,2,1
2012-02-16 02:15:11.160000+00:00,29.867,30.561,10,0.82,4.685,16,30,90,4.233333333,4.131111111,4.9,5.5,67.92808556,2,0
2013-04-07 15:58:01.600000+00:00,27.831,33.953,10,0.93,4.77,416,30,90,4.243333333,4.148888889,4.9,5.5,361.2140141,2,0
2013-06-01 11:49:28.450000+00:00,28.414,33.224,21.8,0.73,5.025,54,30,90,4.253333333,4.167777778,4.9,5.5,264.7381999,2,1
2013-08-31 07:15:47.430000+00:00,31.0523,26.42,11,1.57,4.6,90,30,90,4.256666667,4.182222222,4.9,5.5,474.5340257,2,1
2014-03-15 11:57:48.300000+00:00,27.4077,34.6904,13.85,0.8,4.43,196,30,90,4.243333333,4.192222222,4.9,5.5,446.5340935,1,1
2014-05-24 07:27:30.700000+00:00,30.4765,35.3005,20,1.37,4.515,69,30,90,4.233333333,4.178888889,4.9,5.5,393.3223105,2,1
2014-07-18 20:01:28.560000+00:00,30.1728,32.4114,10,1.16,4.6,55,30,90,4.223333333,4.181111111,4.9,5.5,113.9901472,2,0
2014-07-22 03:03:43.140000+00:00,29.8676,32.4144,10,0.94,4.515,3,30,90,4.196666667,4.171111111,4.7,5.5,115.2449059,2,0
2015-02-27 12:53:08.150000+00:00,31.8897,31.0969,10,1.48,4.685,220,30,90,4.19,4.18,4.7,5.5,205.6142527,2,0
2015-03-01 12:10:46.890000+00:00,31.9702,29.9986,14.13,1.26,4.26,1,30,90,4.183333333,4.186666667,4.7,5.5,244.445627,1,1
2015-06-27 15:34:03.960000+00:00,29.0402,34.6672,22,0.76,5.5,118,30,90,4.216666667,4.216666667,5.5,5.5,350.2163459,2,1
2015-07-08 02:15:28.870000+00:00,28.7532,34.7315,14.17,0.51,4.175,10,30,90,4.186666667,4.214444444,5.5,5.5,367.8110702,1,1
2015-07-30 02:39:05.400000+00:00,31.3971,35.4781,13,0.88,4.6,22,30,90,4.173333333,4.22,5.5,5.5,432.4886794,2,1
2015-09-03 01:44:40.580000+00:00,30.6289,28.5213,13.94,0.53,4.855,34,30,90,4.216666667,4.231111111,5.5,5.5,268.4762165,2,1
2016-05-16 01:45:59.740000+00:00,28.6516,34.6194,10,1.1,5.28,256,30,90,4.236666667,4.24,5.5,5.5,362.6659937,2,0
2016-11-29 17:01:13.290000+00:00,28.5557,34.458,14.26,1.2,4.77,197,30,90,4.25,4.242222222,5.5,5.5,353.5814057,2,1
2017-01-21 16:54:23.050000+00:00,30.2032,31.8314,10,1.11,4.685,52,30,90,4.263333333,4.238888889,5.5,5.5,59.95206367,2,0
2017-05-02 09:43:12.880000+00:00,31.957,24.5525,10,0.74,4.77,100,30,90,4.276666667,4.248888889,5.5,5.5,671.4039637,2,0
2018-03-30 07:44:28.290000+00:00,29.9677,31.6183,10,1.52,3.519,331,30,90,4.24,4.243333333,5.5,5.5,37.81550283,1,0
2019-11-19 23:04:29.209000+00:00,27.6261,34.5737,10,0.76,4.77,599,30,90,4.273333333,4.243333333,5.5,5.5,421.8917299,2,0
2020-01-18 21:46:14.437000+00:00,26.9764,34.6634,10,0.91,4.77,59,30,90,4.29,4.242222222,5.5,5.5,478.0116071,2,0
2020-04-05 05:04:04.389000+00:00,28.9129,34.5466,10,0.68,4.515,77,30,90,4.29,4.243333333,5.5,5.5,344.2856429,2,0
2020-06-16 14:30:26.687000+00:00,27.3437,34.7204,10,0.93,5.5,72,30,90,4.33,4.255555556,5.5,5.5,453.5014319,2,0
2020-12-15 02:30:09.935000+00:00,29.5749,34.9527,10,0.74,4.345,181,30,90,4.333333333,4.245555556,5.5,5.5,362.3855104,1,0
2021-02-19 08:40:41.936000+00:00,23.0068,28.6783,10,0.45,4.685,66,30,90,4.336666667,4.241111111,5.5,5.5,822.7820927,2,0
2021-06-15 23:08:52.705000+00:00,30.2013,35.0504,10,1,4.515,116,30,90,4.323333333,4.241111111,5.5,5.5,367.2882769,2,0
2022-02-01 09:01:18.721000+00:00,29.3644,31.5521,10,0.8,4.685,230,30,90,4.326666667,4.227777778,5.5,5.5,81.55417274,2,0
2022-12-27 00:11:02.169000+00:00,28.1144,33.3703,10,0.69,5.025,328,30,90,4.34,4.23,5.5,5.5,298.4576773,2,0
2023-02-23 22:25:39.039000+00:00,30.1565,32.3957,10,0.43,4.26,58,30,90,4.316666667,4.222222222,5.5,5.5,112.2855169,1,0
2023-04-14 23:58:24.522000+00:00,27.4122,34.0681,10,0.74,4.6,50,30,90,4.303333333,4.236666667,5.5,5.5,402.383858,2,0
2024-09-19 10:55:11.300000+00:00,26.9879,34.6452,10,0.52,4.6,523,30,90,4.3,4.253333333,5.5,5.5,475.8415472,2,0
2024-10-31 04:35:01.171000+00:00,28.2482,34.471,10,0.8,4.77,41,30,90,4.3,4.257777778,5.5,5.5,372.2759755,2,0
